date,open,high,low,close,volume,adj_close,ticker,daily_return,log_return,return_5d_forward,return_10d_forward,rolling_volatility_20d,volume_ma_20d,volume_std_20d,volume_zscore,high_5d_forward,low_5d_forward,drawdown_5d_forward,artificial intelligence,ChatGPT,Claude AI,generative AI,machine learning,ai_trend_score,ai_trend_4w_mean,ai_trend_4w_change,ai_trend_spike,ai_trend_bucket,form_type,accession,filed_date,period_of_report,file_path,word_count,artificial_intelligence_count,artificial_intelligence_density,generative_ai_count,generative_ai_density,machine_learning_count,machine_learning_density,large_language_model_count,large_language_model_density,llm_count,llm_density,data_center_count,data_center_density,accelerated_computing_count,accelerated_computing_density,automation_count,automation_density,gpu_count,gpu_density,cloud_computing_count,cloud_computing_density,sec_ai_total_count,sec_ai_density,sec_ai_density_yoy_change,sec_ai_count_yoy_change,sec_signal_date,volume_bucket,recent_return_bucket,rl_state
2023-07-18,193.35000610351562,194.3300018310547,192.4199981689453,193.72999572753906,48288200,191.0515899658203,AAPL,-0.0013403255748356546,-0.0013412246145860394,-0.0005678037102022637,0.009704252951393988,0.009507969349942644,50231955.0,10338231.795187522,-0.18801619450096135,198.22999572753906,191.22999572753906,-0.012904558174439806,1,28,0,1,2,6.4,6.4,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,medium,medium|medium|medium
2023-07-19,193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,80507300,192.4026641845703,AAPL,0.007071751438550322,0.007046863867935629,-0.0030753771642492156,-0.012916474595720318,0.009553139404091754,51767365.0,12354332.652375543,2.3263041241222986,196.47000122070312,191.22999572753906,-0.019836034110235823,1,28,0,1,2,6.4,6.4,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,high,medium|high|high
2023-07-20,195.08999633789062,196.47000122070312,192.5,193.1300048828125,59581200,190.4598846435547,AAPL,-0.010097391896840224,-0.010148716346077368,0.0004659883788913355,-0.010148639073749743,0.009805079350323551,52270640.0,12462325.28367842,0.5866128377803177,197.1999969482422,191.22999572753906,-0.009837980154488779,1,28,0,1,2,6.4,6.4,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,low,medium|high|low
2023-07-21,194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,71951700,189.28634643554688,AAPL,-0.006161665258219817,-0.006180726657910663,0.020266746588356144,-0.051839099831623825,0.0093986377450809,53305960.0,13210316.002053287,1.4114529884903497,197.1999969482422,192.25,0.001615075308172731,1,28,0,1,2,6.4,6.4,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,low,medium|high|low
2023-07-24,193.41000366210938,194.91000366210938,192.25,192.75,45377800,190.08514404296875,AAPL,0.004220055998181094,0.004211176534324878,0.019195833713318677,-0.07211410581833655,0.009390657338040067,52919000.0,13328958.94161912,-0.5657756193135922,197.1999969482422,192.5500030517578,-0.00103759765625,1,25,0,1,2,5.8,6.199999999999999,-0.39999999999999947,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,medium,medium|low|medium
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,37283200,190.943115234375,AAPL,0.004513593344682265,0.004503437629952575,0.01027789248708344,-0.07137688469140391,0.00915337917520836,52378725.0,13747478.783049444,-1.0980577048507751,197.1999969482422,192.5500030517578,-0.005526247765795467,1,25,0,1,2,5.8,6.199999999999999,-0.39999999999999947,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,medium,medium|low|medium
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,194.5,47471900,191.8109588623047,AAPL,0.00454501035536059,0.004534712985109489,-0.009871455881466873,-0.08385602857888819,0.008667816180526944,52215780.0,13787294.949054018,-0.3440761960579867,197.1999969482422,191.85000610351562,-0.013624647282695967,1,25,0,1,2,5.8,6.199999999999999,-0.39999999999999947,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,medium,medium|medium|medium
2023-07-27,196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,47460200,190.54867553710938,AAPL,-0.006580970587644619,-0.00660272065145234,-0.010609683463443376,-0.07892557656378896,0.008786486057275776,52027950.0,13827151.999922011,-0.33034640828608547,196.72999572753906,190.69000244140625,-0.01309387622043856,1,25,0,1,2,5.8,6.199999999999999,-0.39999999999999947,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,low,medium|medium|low
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,48291400,193.12255859375,AAPL,0.013507921508448373,0.013417502871921925,-0.07067352401819704,-0.09212075972140998,0.00921681199066939,52125155.0,13791903.7298766,-0.27797141533805514,196.72999572753906,181.9199981689453,-0.07103101430857228,1,25,0,1,2,5.8,6.199999999999999,-0.39999999999999947,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,high,medium|medium|high
2023-07-31,196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,38824100,193.73399353027344,AAPL,0.003165986372825502,0.0031609851909711805,-0.0895901813089035,-0.08648506234821307,0.007734679694140784,49805700.0,11672318.746865207,-0.9408242045265676,196.72999572753906,177.35000610351562,-0.09722571209689945,1,25,0,1,2,5.8,6.2,-0.40000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,medium,medium|low|medium
2023-08-01,196.24000549316406,196.72999572753906,195.27999877929688,195.61000061035156,35175100,192.90560913085938,AAPL,-0.004275878599845129,-0.004285046311426489,-0.08082407601483899,-0.09283780791087204,0.007571026318711834,49991545.0,11391017.713577053,-1.3007130155139826,195.17999267578125,177.35000610351562,-0.0933489824132725,1,25,0,1,2,5.8,6.2,-0.40000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,medium,medium|low|medium
2023-08-02,195.0399932861328,195.17999267578125,191.85000610351562,192.5800018310547,50389300,189.91751098632812,AAPL,-0.015489999334607263,-0.015611222838356394,-0.0747221894943817,-0.08313425254238538,0.008291002080796799,50164995.0,11368178.976538202,0.019730952552992315,192.3699951171875,177.00999450683594,-0.08084955434717411,1,25,0,1,2,5.8,6.2,-0.40000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,low,medium|medium|low
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,61235200,188.52699279785156,AAPL,-0.007321651514710981,-0.007348586357380715,-0.06904847556977411,-0.08981533887849613,0.008446732993971477,50972040.0,11560562.338189168,0.8877734231056107,187.3800048828125,177.00999450683594,-0.07407021916480616,1,25,0,1,2,5.8,6.2,-0.40000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,low,medium|high|low
2023-08-04,185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,115956800,179.47393798828125,AAPL,-0.04802004898105661,-0.049211304266584634,-0.023078257488096,-0.0412110543085934,0.013624375498531243,54429130.0,18504614.012473524,3.324990727097882,183.1300048828125,176.5500030517578,-0.02989176480688982,1,25,0,1,2,5.8,6.2,-0.40000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,low,medium|high|low
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,97576100,176.37733459472656,AAPL,-0.017253691383433578,-0.017404270864717172,0.0034106826364797005,-0.016829799624847985,0.0139094519470223,56311825.0,20858660.258937128,1.978280219714488,180.92999267578125,176.5500030517578,-0.012859955120306799,1,25,0,1,2,5.8,5.95,-0.15000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,low,medium|high|low
2023-08-08,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,67823000,177.314208984375,AAPL,0.005311696482092065,0.005297639179112393,-0.013070111588591837,-0.01429370011455977,0.014019873527943651,57371070.0,20879449.280978348,0.5005845632874018,180.92999267578125,176.5500030517578,-0.01807563929275602,1,25,0,1,2,5.8,5.95,-0.15000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,medium,medium|high|medium
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,60378500,175.7264862060547,AAPL,-0.00895439701348677,-0.008994728570124953,-0.0090913917447204,0.01644308118096971,0.013842464076324383,57352485.0,20876448.39080569,0.1449487452728168,180.75,176.5,-0.009484271947086231,1,25,0,1,2,5.8,5.95,-0.15000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,low,medium|high|low
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.97000122070312,54686900,175.50949096679688,AAPL,-0.0012346440186814522,-0.0012354068195308636,-0.022307137121271747,-0.008934069376775766,0.013749710343103188,58019715.0,20548493.673907224,-0.16219266739887883,179.69000244140625,173.47999572753906,-0.02522900186754473,1,25,0,1,2,5.8,5.95,-0.15000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,medium,medium|medium|medium
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,52036700,175.56875610351562,AAPL,-0.0010114509936260951,-0.0010119628553601626,-0.018561155956948516,0.004612224282493971,0.013727328995063872,58540740.0,20240479.342394404,-0.3213382395730647,179.69000244140625,171.9600067138672,-0.0327914212971645,1,25,0,1,2,5.8,5.95,-0.15000000000000036,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,medium,medium|medium|medium
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,43675600,177.21788024902344,AAPL,0.009393180104611876,0.009349338515834794,-0.02017168305219308,0.004067734872555517,0.013203041545745113,58198510.0,20440110.173328064,-0.7105103581560283,179.47999572753906,171.9600067138672,-0.041792041231549004,1,25,0,1,2,5.8,5.8,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,high,medium|low|high
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,43622600,175.2329864501953,AAPL,-0.01120032146677552,-0.011263517386748526,-0.0012397927556306865,0.037588043300394114,0.013290136548397401,57965230.0,20585276.40779614,-0.6967421624986342,178.5399932861328,171.9600067138672,-0.030938237975717153,1,25,0,1,2,5.8,5.8,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,low,medium|low|low
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.57000732421875,46964900,174.36399841308594,AAPL,-0.004959085033290345,-0.004971422099414284,0.025768746696680056,0.06275123810761651,0.013018125753140802,56288110.0,20010426.494386945,-0.4659176056350034,181.5500030517578,171.9600067138672,-0.02610862784802781,1,25,0,1,2,5.8,5.8,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,medium,medium|medium|medium
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,174.0,66062900,171.82611083984375,AAPL,-0.014555174817995509,-0.014662140580715842,0.01367818898168105,0.07971261561602017,0.013149383008302734,56612195.0,20118762.72395013,0.4697458352520618,181.5500030517578,171.9600067138672,-0.011724099345590822,1,25,0,1,2,5.8,5.8,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,low,medium|high|low
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61172200,172.30999755859375,AAPL,0.0028161235239314575,0.002812165676863434,0.023611639563785314,0.08579288640855487,0.013264617793166721,56073220.0,19828489.615558613,0.2571542310514179,181.5500030517578,173.74000549316406,-0.004298240451539148,1,25,0,1,2,5.8,5.8,0.0,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,high,medium,medium|high|medium
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,46311900,173.6431121826172,AAPL,0.007736780344014926,0.007707004937545953,0.024738433769964097,0.0788216611635868,0.013411155290044958,56119925.0,19803054.974684957,-0.4952783806608623,181.5500030517578,175.82000732421875,-0.0001136772866706659,1,29,0,1,2,6.6,6.0,0.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,high,medium|medium|high
2023-08-22,177.05999755859375,177.67999267578125,176.25,177.22999572753906,42038900,175.0157470703125,AAPL,0.007904910251348207,0.007873830131237547,0.03887603428169473,0.03204879575409092,0.013551732114480816,56357710.0,19592400.463442314,-0.7308348982922043,184.89999389648438,175.82000732421875,-0.007955698455739513,1,29,0,1,2,6.6,6.0,0.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,high,medium|low|high
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,52722800,178.85714721679688,AAPL,0.021948877071738204,0.02171146809565055,0.03605343946189854,-0.019655464082197982,0.01466429954821361,56620255.0,19502034.058945987,-0.19984864082483522,187.85000610351562,175.82000732421875,-0.02926230088256998,1,29,0,1,2,6.6,6.0,0.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,high,medium|medium|high
2023-08-24,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,54945800,174.17636108398438,AAPL,-0.02617044148719283,-0.026518981912310478,0.0651433831289947,0.010205169197974984,0.0155137957834331,56994535.0,19388483.828056686,-0.10566762301626272,189.1199951171875,175.82000732421875,-0.0031749492181146755,1,29,0,1,2,6.6,6.0,0.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,low,medium|medium|low
2023-08-25,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449600,176.37850952148438,AAPL,0.01264313224744873,0.012563875190106717,0.0607469126389264,0.0041990929815636235,0.015462279151004779,57152445.0,19326632.608683445,-0.2950770118865774,189.9199981689453,178.5500030517578,-0.00033591376960262487,1,29,0,1,2,6.6,6.0,0.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,high,medium|medium|high
2023-08-28,180.08999633789062,180.58999633789062,178.5500030517578,180.19000244140625,43820700,177.9387664794922,AAPL,0.008846099466185864,0.008807201954166228,0.052777592419026575,-0.02158831975660458,0.01566092709568065,57402275.0,19108299.003805015,-0.7107683942613372,189.97999572753906,179.5,-0.0038293048008066766,1,37,0,1,2,8.2,6.6,1.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,high,medium|low|high
2023-08-29,179.6999969482422,184.89999389648438,179.5,184.1199951171875,53003900,181.8196563720703,AAPL,0.02181027039532446,0.021575829141522288,-0.0065717547641036544,-0.053823531751740816,0.0167050739172116,58293715.0,18420268.890896272,-0.2871736037802548,189.97999572753906,181.47000122070312,-0.014392754544652941,1,37,0,1,2,8.2,6.6,1.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,high,medium|medium|high
2023-08-30,184.94000244140625,187.85000610351562,184.74000549316406,187.64999389648438,60813900,185.30557250976562,AAPL,0.019172272827023162,0.018990800625655557,-0.05377029931296817,-0.06346916488518706,0.017121702792071314,58814945.0,18332108.380666416,0.1090411947437621,189.97999572753906,173.5399932861328,-0.07519318448864554,1,37,0,1,2,8.2,6.6,1.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,high,medium|medium|high
2023-08-31,187.83999633789062,189.1199951171875,187.47999572753906,187.8699951171875,60794500,185.52281188964844,AAPL,0.001172401960345848,0.0011717152338614467,-0.05157823331693778,-0.06845159389252065,0.01706594194680914,58792910.0,18329310.793081347,0.10920159642639307,189.97999572753906,173.5399932861328,-0.07627616012932814,1,37,0,1,2,8.2,6.6,1.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,medium,medium,medium|medium|medium
2023-09-01,189.49000549316406,189.9199981689453,188.27999877929688,189.4600067138672,45766500,187.09295654296875,AAPL,0.008463361036912254,0.008427747595417956,-0.05330943600550597,-0.060646073503612286,0.013022958106216433,55283395.0,12646930.511079708,-0.7525063090733716,189.97999572753906,173.5399932861328,-0.08402835882813853,1,37,0,1,2,8.2,6.6,1.5999999999999996,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,high,medium|low|high
2023-09-05,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,45280000,187.32997131347656,AAPL,0.0012667065653462206,0.001265904969438001,-0.07063781819743742,-0.05603579227744393,0.012207746678958797,52668590.0,7992111.52929792,-0.9244853469467365,188.85000610351562,173.5399932861328,-0.08518715826083267,1,32,0,1,2,7.2,6.949999999999999,0.2500000000000009,0,medium,10-K,0000320193-22-000108,2022-10-28,2022-09-24,data\sec\sec-edgar-filings\AAPL\10-K\0000320193-22-000108\full-submission.txt,32872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.126308104161596e-05,,,2022-10-28,low,medium,medium|low|medium
